window_id,video_key,video_file,filename,child_id,video_path,fps,duration_sec,start_sec,end_sec,labels,primary_label,is_background,tiou_hands_flapping,tiou_jumping,tiou_rocking,tiou_spinning,mask_cause,mask_severity,mask_frames_missing,pose_cause,pose_severity,pose_frames_missing
D8G5K7I0D6_07-06-21__t21000_23000,J.R._Home_Videos_AMES_D8G5K7I0D6/12-16 month videos/07-06-21.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/12-16 month videos/07-06-21.MOV,07-06-21.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/12-16 month videos/07-06-21.mp4,29.974827,25.822,21.000,23.000,[],-1,1,0.2500,0.0000,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_07-06-21__t22000_24000,J.R._Home_Videos_AMES_D8G5K7I0D6/12-16 month videos/07-06-21.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/12-16 month videos/07-06-21.MOV,07-06-21.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/12-16 month videos/07-06-21.mp4,29.974827,25.822,22.000,24.000,[0],0,0,0.6667,0.0000,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_07-06-21__t23000_25000,J.R._Home_Videos_AMES_D8G5K7I0D6/12-16 month videos/07-06-21.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/12-16 month videos/07-06-21.MOV,07-06-21.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/12-16 month videos/07-06-21.mp4,29.974827,25.822,23.000,25.000,[0],0,0,0.6667,0.0000,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-07-23__t0_2000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,02-07-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.mp4,29.973038,22.253,0.000,2.000,[],-1,1,0.0000,0.2857,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-07-23__t1000_3000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,02-07-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.mp4,29.973038,22.253,1.000,3.000,[],-1,1,0.0000,0.2857,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-07-23__t2000_4000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,02-07-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.mp4,29.973038,22.253,2.000,4.000,[],-1,1,0.0000,0.2857,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-07-23__t3000_5000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,02-07-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.mp4,29.973038,22.253,3.000,5.000,[],-1,1,0.0000,0.2857,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-07-23__t4000_6000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,02-07-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.mp4,29.973038,22.253,4.000,6.000,[],-1,1,0.0000,0.2857,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-07-23__t5000_7000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,02-07-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.mp4,29.973038,22.253,5.000,7.000,[],-1,1,0.0000,0.2857,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-07-23__t6000_8000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,02-07-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.mp4,29.973038,22.253,6.000,8.000,[],-1,1,0.0000,0.1250,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-07-23__t7000_9000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,02-07-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.mp4,29.973038,22.253,7.000,9.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-07-23__t8000_10000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,02-07-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.mp4,29.973038,22.253,8.000,10.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-07-23__t9000_11000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,02-07-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.mp4,29.973038,22.253,9.000,11.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-07-23__t10000_12000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,02-07-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.mp4,29.973038,22.253,10.000,12.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-07-23__t11000_13000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,02-07-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.mp4,29.973038,22.253,11.000,13.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-07-23__t12000_14000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,02-07-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.mp4,29.973038,22.253,12.000,14.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-07-23__t13000_15000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,02-07-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.mp4,29.973038,22.253,13.000,15.000,[],-1,1,0.0000,0.0000,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-07-23__t14000_16000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,02-07-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.mp4,29.973038,22.253,14.000,16.000,[],-1,1,0.0000,0.1111,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-07-23__t15000_17000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,02-07-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.mp4,29.973038,22.253,15.000,17.000,[],-1,1,0.0000,0.2500,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-07-23__t16000_18000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,02-07-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.mp4,29.973038,22.253,16.000,18.000,[],-1,1,0.0000,0.2500,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-07-23__t17000_19000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,02-07-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.mp4,29.973038,22.253,17.000,19.000,[],-1,1,0.2500,0.2500,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-07-23__t18000_20000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,02-07-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.mp4,29.973038,22.253,18.000,20.000,[0],0,0,0.6667,0.2500,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-07-23__t19000_21000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,02-07-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.mp4,29.973038,22.253,19.000,21.000,[0],0,0,0.6667,0.2500,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-07-23__t20000_22000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.MOV,02-07-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-07-23.mp4,29.973038,22.253,20.000,22.000,[],-1,1,0.2500,0.2500,0.0000,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t0_2000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,0.000,2.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t1000_3000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,1.000,3.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t2000_4000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,2.000,4.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t3000_5000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,3.000,5.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t4000_6000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,4.000,6.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t5000_7000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,5.000,7.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t6000_8000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,6.000,8.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t7000_9000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,7.000,9.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t8000_10000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,8.000,10.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t9000_11000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,9.000,11.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t10000_12000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,10.000,12.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t11000_13000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,11.000,13.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t12000_14000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,12.000,14.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t13000_15000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,13.000,15.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t14000_16000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,14.000,16.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t15000_17000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,15.000,17.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t16000_18000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,16.000,18.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t17000_19000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,17.000,19.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t18000_20000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,18.000,20.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t19000_21000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,19.000,21.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t20000_22000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,20.000,22.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t21000_23000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,21.000,23.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t22000_24000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,22.000,24.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t23000_25000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,23.000,25.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t24000_26000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,24.000,26.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
D8G5K7I0D6_02-20-23__t25000_27000,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.MOV,02-20-23.MOV,D8G5K7I0D6,/orcd/data/satra/002/datasets/SAILS/Phase_III_Videos/Videos_from_external_standardized/J.R._Home_Videos_AMES_D8G5K7I0D6/34-38 month videos/02-20-23.mp4,29.973428,37.633,25.000,27.000,[],-1,1,0.0000,0.0000,0.0526,0.0000,full,full,0,full,full,0
